Date,Open,High,Low,Last,Close,Volume
2-22-2013,291.877014,293.360992,286.979004,289.89801,286.559753,717555
2-25-2013,293.459991,297.812988,291.976013,295.884003,292.476807,635908
2-26-2013,291.778015,292.915985,282.575989,286.138,282.843079,835850
2-27-2013,287.820007,288.463013,278.569,282.971985,279.71347,667083
2-28-2013,289.403015,290.294006,277.925995,284.356995,281.08255,1148481
3-1-2013,284.950989,289.997009,278.915985,285.593994,282.305328,690371
3-4-2013,285.148987,289.156006,282.378998,286.731995,283.430206,645831
3-5-2013,286.929993,298.902008,286.929993,297.417999,293.993134,1085763
3-6-2013,299.791992,307.708008,299.644012,305.976013,302.452606,933794
3-7-2013,304.195007,304.244995,299.446014,302.710999,299.22522,1224958
3-8-2013,303.057007,304.888,297.417999,300.533997,297.073273,706215
3-11-2013,301.671997,303.552002,297.071014,298.209015,294.775085,621709
3-12-2013,301.770996,304.789001,298.407013,301.078003,297.611023,1036406
3-13-2013,302.36499,302.76001,294.201996,297.615997,294.188873,1384606
3-14-2013,295.339996,299.593994,289.89801,297.764008,294.335205,1444183
3-15-2013,298.70401,298.803009,286.929993,288.018005,284.701416,1007836
3-18-2013,286.929993,286.929993,281.983002,283.56601,280.300659,821505
3-19-2013,284.455994,286.830994,275.303986,278.569,275.361206,905795
3-20-2013,278.519989,283.911987,273.770996,282.773987,279.517761,836753
3-21-2013,281.587006,281.587006,266.944,270.85199,267.733063,1762332
3-22-2013,270.209015,275.057007,262.342987,267.536987,264.456238,1515929
3-25-2013,271.098999,273.078003,265.509003,267.734985,264.651947,508385
3-26-2013,268.377991,274.364014,263.678986,272.335999,269.199951,1039327
3-28-2013,270.109985,271.098999,263.28299,266.449005,263.380768,439793
4-1-2013,266.053009,266.053009,259.325012,262.688995,259.664093,572633
4-2-2013,260.066986,265.904999,256.209015,263.975006,260.935272,1070527
4-3-2013,264.173004,266.152008,253.389008,254.873001,251.938065,916958
4-4-2013,253.289993,260.364014,252.003998,255.070999,252.133789,1139643
4-5-2013,254.279007,258.533997,249.431,252.597,249.688278,866370
4-8-2013,254.526993,257.940002,250.716995,254.229996,251.302475,810697
4-9-2013,255.516006,262.589996,255.516006,259.967987,256.974396,1636388
4-10-2013,261.700012,265.855011,255.119995,264.81601,261.766602,956165
4-11-2013,274.562012,278.174011,272.682007,275.204987,272.035919,1185370
4-12-2013,272.088989,277.529999,269.119995,272.484009,269.346283,497069
4-15-2013,268.131012,269.713989,261.451996,266.350006,263.282928,673874
4-16-2013,263.18399,269.515991,260.414001,267.933014,264.847687,827120
4-17-2013,269.119995,272.088989,266.152008,268.626007,265.532715,711960
4-18-2013,266.152008,280.993011,264.470001,279.311005,276.094666,1274207
4-22-2013,280.102997,284.407013,277.036011,282.279999,279.029449,753487
4-23-2013,280.993011,281.438995,274.265015,278.42099,275.214905,407101
4-25-2013,281.09201,292.024994,281.09201,290.144989,286.803894,695127
4-26-2013,290.393005,294.944,287.177002,293.114014,289.738739,611753
4-29-2013,290.888,295.537994,289.205994,292.915985,289.542969,340544
4-30-2013,293.707001,297.713989,287.919006,296.279999,292.868225,578225
5-2-2013,292.964996,297.417999,288.414001,293.312012,289.934448,658419
5-3-2013,289.007996,291.234009,281.141998,282.279999,279.029449,712302
5-6-2013,281.983002,289.799011,280.003998,287.968994,284.652954,884295
5-7-2013,288.216003,297.46701,288.216003,295.389008,291.987518,739345
5-8-2013,296.824005,302.315002,295.834991,297.516998,294.091003,738342
5-9-2013,296.824005,300.484985,292.075012,296.626007,293.210266,528187
5-10-2013,295.884003,306.222992,295.884003,305.28299,301.767578,884180
5-13-2013,303.75,306.519989,292.865997,294.498993,291.107758,479421
5-14-2013,295.735992,300.683014,292.372009,297.319,293.895294,847355
5-15-2013,298.803009,308.498993,298.803009,305.13501,301.621307,1137578
5-16-2013,304.244995,306.222992,298.85199,299.98999,296.535522,606990
5-17-2013,297.812988,304.987,297.56601,300.139008,296.682831,674485
5-20-2013,301.770996,312.556,297.319,299.199005,295.753662,1009672
5-21-2013,298.358002,299.890991,289.205994,290.046997,286.707031,798569
5-22-2013,293.360992,294.845001,286.187988,288.513,285.190704,685309
5-23-2013,284.950989,289.848999,282.279999,287.721008,284.407837,709849
5-24-2013,291.877014,293.063995,280.102997,285.049988,281.767548,724444
5-27-2013,284.950989,292.618988,282.230011,291.333008,287.978241,581100
5-28-2013,292.667999,295.240997,287.820007,292.717987,289.34726,697394
5-29-2013,293.855988,301.770996,292.618988,300.584015,297.122742,1340962
5-30-2013,311.665009,315.622986,307.55899,313.545013,309.934448,1933925
5-31-2013,313.496002,316.118011,308.79599,310.131989,306.56076,909115
6-3-2013,306.717987,312.160004,303.89801,310.477997,306.902771,724267
6-4-2013,306.867004,314.040009,299.791992,303.205994,299.714508,720715
6-5-2013,300.980011,306.618988,300.683014,303.89801,300.398529,637201
6-6-2013,299.395996,306.27301,299.395996,303.403992,299.910217,641799
6-7-2013,303.255005,306.519989,294.944,298.605011,295.166534,610938
6-10-2013,296.725006,300.683014,289.255005,293.162994,289.78714,575741
6-11-2013,293.410004,294.300995,285.593994,290.096008,286.755493,868754
6-12-2013,288.414001,293.360992,286.929993,290.144989,286.803894,795169
6-13-2013,287.177002,287.424988,277.28299,280.003998,276.779663,871152
6-14-2013,284.950989,295.240997,284.209015,293.756989,290.374298,743547
6-17-2013,294.102997,297.269012,285.98999,296.378998,292.966095,738670
6-18-2013,295.537994,296.378998,290.243988,293.954987,290.570007,1638364
6-19-2013,291.877014,293.015015,287.52301,288.661011,285.337006,523554
6-20-2013,284.950989,289.205994,280.597992,285.247986,281.963257,2410216
6-21-2013,282.773987,286.286987,279.261993,284.109985,280.838379,1133532
6-24-2013,281.339996,284.455994,277.579987,280.647003,277.415283,740065
6-25-2013,280.201996,281.587006,269.56601,278.717987,275.508484,1639739
6-26-2013,278.024994,279.707001,266.795013,270.308014,267.195343,1434774
6-27-2013,271.692993,273.375,260.315002,266.647003,263.576508,1979461
6-28-2013,271.098999,279.311005,271.098999,278.470001,275.263336,1088957
7-1-2013,277.036011,288.117004,274.216003,286.584015,283.283936,667456
7-2-2013,284.455994,285.395996,279.113007,283.416992,280.153351,797722
7-3-2013,279.904999,286.237,275.156006,281.290009,278.050873,1945373
7-4-2013,281.983002,290.243988,279.410004,289.156006,285.826294,1247223
7-5-2013,293.114014,295.042999,290.342987,293.063995,289.68927,1305141
7-8-2013,286.335999,287.127991,279.509003,285.148987,281.865417,1084347
7-9-2013,285.446014,287.375,281.785004,286.088989,282.794617,750885
7-10-2013,284.950989,285.545013,277.877014,281.141998,277.904572,1338884
7-11-2013,284.950989,289.303986,280.152008,282.32901,279.077911,835953
7-12-2013,281.042999,290.690002,281.042999,288.859009,285.532745,602819
7-15-2013,288.710999,288.908997,283.170013,285.494995,282.207458,565023
7-16-2013,280.003998,289.303986,279.015015,288.463013,285.141296,819158
7-17-2013,287.622009,287.968994,279.904999,283.121002,279.860779,683075
7-18-2013,281.983002,285.296997,278.123993,284.407013,281.131958,476575
7-19-2013,284.455994,294.350006,284.455994,291.579987,288.222351,672320
7-22-2013,289.89801,297.516998,289.89801,294.597992,291.205597,726670
7-23-2013,294.647003,298.358002,291.234009,295.884003,292.476807,722663
7-24-2013,294.845001,297.56601,291.630005,294.350006,290.96048,426070
7-25-2013,294.350006,299.890991,291.925995,296.675995,293.259674,839915
7-26-2013,296.824005,298.259003,284.109985,286.781006,283.478668,632779
7-29-2013,286.682007,293.855988,285.197998,292.915985,289.542969,740246
7-30-2013,291.778015,294.300995,279.756989,281.389008,280.060974,1161971
7-31-2013,280.944,289.552002,275.057007,287.473999,286.117249,733034
8-1-2013,288.908997,290.591003,281.389008,286.088989,284.73877,703598
8-2-2013,286.088989,288.908997,279.608002,287.375,286.018707,693216
8-5-2013,286.929993,300.980011,276.144989,281.587006,280.258026,1254999
8-6-2013,280.498993,285.692993,277.333008,284.308014,282.966187,738023
8-7-2013,280.993011,283.61499,269.61499,275.89801,274.595886,1928662
8-8-2013,281.587006,289.799011,272.583008,275.748993,274.447571,1753939
8-12-2013,279.015015,282.181,275.354004,278.024994,276.71283,455996
8-13-2013,277.036011,291.579987,273.226013,288.067993,286.708435,818798
8-14-2013,293.162994,320.966003,293.162994,315.920013,314.428986,2405181
8-16-2013,313.743011,319.678986,307.855988,310.082001,308.618561,1657069
8-19-2013,303.403992,305.234009,294.449005,298.407013,296.998657,660952
8-20-2013,293.855988,294.399994,282.773987,284.506012,283.163239,941758
8-21-2013,288.018005,291.678986,275.700012,280.498993,279.17514,845046
8-22-2013,280.597992,291.678986,279.015015,289.453003,288.086914,696168
8-23-2013,291.877014,301.622986,291.13501,297.713989,296.308899,858205
8-26-2013,297.417999,302.76001,290.640015,294.944,293.551971,516257
8-27-2013,292.667999,292.667999,284.85199,287.177002,285.821655,968326
8-28-2013,287.919006,296.477997,283.317993,294.993988,293.601715,837589
8-29-2013,293.855988,305.531006,292.222992,302.661987,301.233551,1032896
8-30-2013,304.739014,304.937012,290.789001,295.537994,294.143158,525865
9-2-2013,293.459991,298.457001,289.057007,296.428009,295.028961,858672
9-3-2013,296.477997,307.904999,292.372009,294.102997,292.714935,1038071
9-4-2013,297.812988,310.32901,297.812988,307.954987,306.501556,1409700
9-5-2013,311.665009,320.570007,311.665009,313.298004,311.819366,797522
9-6-2013,314.632996,316.612,308.993988,314.436005,312.951996,464259
9-10-2013,316.710999,348.27301,316.710999,345.502991,343.872375,1984869
9-11-2013,346.295013,346.838989,332.640991,336.894989,335.304993,1205776
9-12-2013,337.735992,339.319,325.714996,329.325989,327.771698,565940
9-13-2013,328.484985,334.915985,326.753998,329.821014,328.264374,575718
9-16-2013,334.816986,337.390015,321.55899,327.446014,325.900604,670144
9-17-2013,324.131989,334.125,324.131989,331.502991,329.938416,731495
9-18-2013,338.378998,338.378998,329.821014,333.283997,331.711029,776798
9-19-2013,339.368988,347.778992,337.93399,344.908997,343.281189,1412189
9-20-2013,341.595001,351.143005,329.475006,335.114014,333.53241,881696
9-23-2013,333.481995,337.834991,327.792999,330.31601,328.75705,2069430
9-24-2013,330.118011,338.428986,329.968994,332.838989,331.268127,1168647
9-25-2013,334.915985,343.325989,334.915985,339.17099,337.570251,1579612
9-26-2013,339.022003,343.622986,337.489014,339.615997,338.013153,851233
9-27-2013,338.627014,342.436005,334.520996,336.252014,334.665039,1140814
9-30-2013,332.442993,335.954987,327.100006,328.832001,327.280029,257667
10-1-2013,328.484985,336.153015,326.753998,331.947998,330.381348,751838
10-3-2013,331.60199,343.574005,329.574005,341.149994,339.539886,960739
10-4-2013,341.248993,360.838989,340.457001,346.046997,344.413818,2283727
10-7-2013,345.304993,349.065002,339.962006,344.265991,342.641205,754721
10-8-2013,347.432007,355.496002,346.295013,346.937988,345.300598,1119259
10-9-2013,346.394012,352.230988,345.403992,350.302002,348.648712,1588196
10-10-2013,349.460999,369.842987,348.27301,367.813995,366.078064,1651798
10-11-2013,371.029999,385.376007,364.5,381.072998,379.274506,2006988
10-14-2013,381.269989,388.838989,381.072998,386.712006,384.886871,995956
10-15-2013,386.860992,388.838989,378.35199,384.980988,383.164032,839847
10-17-2013,381.914001,382.557007,366.329987,369.446991,367.703369,828550
10-18-2013,372.019012,377.757996,370.68399,374.69101,372.922607,761799
10-21-2013,375.087006,386.959991,374.541992,375.928009,374.153778,1191702
10-22-2013,375.334015,380.924011,372.069,375.928009,374.153778,682306
10-23-2013,376.966003,377.906006,364.302002,370.634003,368.884766,767223
10-24-2013,373.009003,380.627014,370.337006,375.382996,373.611328,701256
10-25-2013,374.988007,375.382996,368.852997,372.069,370.312988,432697
10-28-2013,372.514008,377.709015,369.446991,373.60199,371.838745,449092
10-29-2013,373.108002,380.132996,370.931,377.757996,375.975128,900847
10-30-2013,377.955994,380.132996,373.157013,375.481995,373.709869,649860
10-31-2013,374.988007,382.30899,374.59201,376.174988,374.399597,1574051
11-1-2013,378.450989,385.722992,378.450989,380.380005,378.584778,705250
11-5-2013,383.792999,396.30899,382.903015,390.96701,389.121826,1274253
11-6-2013,394.677002,396.458008,385.970001,386.761993,384.936615,752962
11-7-2013,384.881989,390.619995,373.306,376.075989,374.301056,824942
11-8-2013,376.571014,386.811005,366.083008,380.924011,379.126221,3251711
11-11-2013,377.955994,381.815002,371.029999,373.157013,371.395874,1693760
11-12-2013,374.988007,374.988007,354.209991,356.238007,354.556732,880935
11-13-2013,357.721985,365.390015,357.721985,361.877991,360.170074,471499
11-14-2013,366.182007,383.39801,366.182007,381.864014,380.061768,2605079
11-18-2013,382.903015,389.433014,377.955994,388.147003,386.315094,1171970
11-19-2013,389.82901,391.510986,383.002014,386.613007,384.78833,530651
11-20-2013,384.881989,388.295013,379.934998,381.665985,379.864685,359615
11-21-2013,379.835999,382.110992,377.263,378.5,376.713654,391218
11-22-2013,380.924011,381.864014,367.221008,369.298004,367.555084,673072
11-25-2013,372.019012,382.110992,372.019012,381.419006,379.618866,554756
11-26-2013,383.596008,387.256012,374.838989,386.118988,384.296661,672787
11-27-2013,387.850006,395.665985,387.850006,395.02301,393.158661,831633
11-28-2013,398.239014,400.712006,390.571014,393.786011,391.92749,669042
11-29-2013,393.786011,397.248993,390.916992,394.380005,392.518707,702219
12-2-2013,393.291992,399.326996,391.907013,395.617004,393.749847,1423591
12-3-2013,397.743988,399.227997,391.015991,395.072998,393.208405,1445631
12-4-2013,395.369995,396.26001,386.365997,388.838989,387.003815,518398
12-5-2013,395.864014,397.149994,384.287994,386.167999,384.345428,535132
12-6-2013,383.596008,390.324005,381.914001,386.860992,385.035156,1026894
12-9-2013,395.765015,397.743988,383.050995,388.59201,386.757996,1649193
12-10-2013,390.619995,392.054993,383.891998,386.365997,384.542511,690231
12-11-2013,380.924011,381.914001,372.167999,373.799988,372.035797,997472
12-12-2013,370.634003,373.009003,355.54599,356.782013,355.098145,1637692
12-13-2013,359.157013,367.617004,359.157013,366.329987,364.601074,1114836
12-16-2013,366.083008,367.071991,362.125,363.906006,362.188507,329018
12-17-2013,367.665985,370.733002,361.135986,362.817993,361.105621,377378
12-18-2013,361.433014,367.02301,358.859985,364.796997,363.075287,488628
12-19-2013,367.320007,368.753998,360.343994,365.093994,363.37088,468862
12-20-2013,364.104004,371.920013,361.184998,369.101013,367.359009,937506
12-23-2013,368.556,374.096985,368.556,370.980011,369.229126,218229
12-24-2013,370.535004,371.722992,367.617004,368.654999,366.9151,252989
12-26-2013,367.566986,372.613007,364.153992,366.281006,364.552307,366818
12-27-2013,364.203003,370.287994,364.203003,367.221008,365.487885,301874
12-30-2013,367.518005,373.799988,367.518005,370.584991,368.835999,322466
12-31-2013,370.931,374.048004,370.931,372.415009,370.657349,444011
1-1-2014,374.096985,374.69101,370.040985,370.931,369.180359,179950
1-2-2014,371.07901,372.019012,365.093994,368.011993,366.275146,374231
1-3-2014,364.104004,364.104004,356.238007,358.859985,357.166321,602062
1-6-2014,362.619995,366.083008,360.343994,362.966003,361.25296,587018
1-7-2014,363.11499,366.083008,359.997986,361.433014,359.727203,272253
1-8-2014,363.11499,367.813995,359.157013,366.329987,364.601074,401337
1-9-2014,367.071991,368.951996,361.184998,364.252991,362.533844,215744
1-10-2014,363.015991,366.677002,362.223999,364.252991,362.533844,976780
1-13-2014,370.040985,375.234985,366.578003,372.069,370.312988,1318722
1-14-2014,370.832001,371.07901,364.5,367.864014,366.127869,221863
1-15-2014,370.040985,373.751007,368.951996,372.760986,371.001709,425066
1-16-2014,375.283997,375.481995,363.065002,365.835999,364.109406,420156
1-17-2014,366.578003,369.891998,363.11499,365.737,364.010864,742534
1-20-2014,366.677002,372.563995,366.083008,370.634003,368.884766,338728
1-21-2014,369.54599,383.299011,368.359009,380.578003,378.78183,868532
1-22-2014,377.559998,383.101013,376.125,381.221008,379.421814,435908
1-23-2014,380.924011,384.881989,376.322998,378.945007,377.156555,407293
1-24-2014,375.97699,377.955994,365.341003,366.578003,364.8479,313286
1-27-2014,361.927002,361.927002,341.792999,344.118011,342.493927,771555
1-28-2014,340.358002,355.446991,340.358002,352.477997,350.814423,389693
1-29-2014,356.040009,358.613007,346.73999,348.125,346.481995,351351
1-30-2014,345.898987,362.768005,345.304993,357.376007,355.689362,544975
1-31-2014,356.980011,356.980011,343.424988,346.145996,344.512329,644492
2-3-2014,344.31601,346.196014,332.046997,333.036011,331.464233,555199
2-4-2014,327.545013,343.22699,327.545013,342.238007,340.622772,1038867
2-5-2014,338.873993,354.704987,335.906006,352.03299,350.371521,1045629
2-6-2014,350.203003,356.188995,345.502991,353.864014,352.193909,1326568
2-7-2014,355.199005,359.304993,352.477997,357.07901,355.393738,421775
2-10-2014,361.135986,363.362,356.188995,360.145996,358.446259,742215
2-11-2014,377.213989,378.401001,367.02301,370.337006,368.589172,1585572
2-12-2014,371.524994,378.846008,370.634003,372.069,370.312988,1319107
2-13-2014,375.877991,379.341003,370.733002,371.970001,370.214447,769769
2-14-2014,375.036987,384.881989,375.036987,384.040985,382.228455,801750
2-17-2014,386.118988,391.263,380.182007,382.26001,380.455902,802924
2-18-2014,383.54599,390.225006,381.368988,387.306,385.478058,512134
2-19-2014,387.207001,388.542999,383.497009,387.306,385.478058,285706
2-20-2014,386.860992,390.817993,384.881989,387.058014,385.231262,582768
2-21-2014,390.817993,393.390991,388.838989,391.757996,389.909058,652645
2-24-2014,391.955994,396.30899,389.877991,392.401001,390.549042,453526
2-25-2014,395.072998,395.518005,389.234985,394.380005,392.518707,314812
2-26-2014,393.786011,398.239014,391.907013,396.210999,394.341034,411377
2-28-2014,405.658997,413.575012,400.415985,412.63501,410.687531,1279451
3-3-2014,409.221008,409.617004,403.878998,406.303009,404.385437,517216
3-4-2014,407.093994,415.850006,401.701996,408.528992,406.600891,456293
3-5-2014,410.606995,411.842987,403.186005,405.462006,403.548401,307482
3-6-2014,406.648987,407.638,400.217987,403.631012,401.726044,466576
3-7-2014,403.483002,411.348999,401.404999,404.670013,402.760132,576528
3-10-2014,399.476013,402.444,389.433014,391.709015,389.860321,690756
3-11-2014,387.949005,400.217987,387.949005,393.88501,392.026031,656059
3-12-2014,393.291992,393.390991,383.891998,384.634003,382.818695,385153
3-13-2014,388.838989,392.35199,381.02301,383.891998,382.08017,453339
3-14-2014,379.934998,390.324005,378.945007,389.135986,387.299408,327724
3-18-2014,388.838989,393.093994,376.372986,377.362,375.580994,543847
3-19-2014,380.924011,383.446991,375.631012,380.479004,378.683319,580264
3-20-2014,379.638,380.924011,375.135986,376.075989,374.301056,283663
3-21-2014,377.807007,385.871002,377.807007,385.029999,383.212799,361198
3-22-2014,null,null,null,null,null,null
3-24-2014,387.850006,390.273987,385.227997,386.959991,385.133698,312589
3-25-2014,389.82901,389.82901,382.903015,386.563995,384.739563,344968
3-26-2014,389.778992,398.536011,389.778992,397.002014,395.128326,500836
3-27-2014,398.089996,400.613007,389.97699,392.648987,390.795868,356235
3-28-2014,395.765015,398.734009,390.817993,392.252991,390.401733,364466
3-31-2014,395.765015,399.970001,392.697998,394.132996,392.272858,295125
4-1-2014,398.734009,401.256989,395.467987,398.734009,396.852142,540189
4-2-2014,401.701996,409.914001,400.712006,409.171997,407.240875,998300
4-3-2014,410.656006,413.425995,402.59201,406.895996,404.975616,368956
4-4-2014,409.270996,409.270996,400.217987,400.811005,398.919312,387922
4-7-2014,399.722992,419.11499,395.963013,398.980988,397.097961,417592
4-9-2014,401.652008,418.522003,401.652008,416.542999,414.577087,391427
4-10-2014,417.582001,430.394989,417.582001,426.239014,424.227356,602290
4-11-2014,425.447998,433.06601,417.631012,418.769012,416.792603,574966
4-15-2014,419.858002,424.210999,405.363007,407.984985,406.059448,302135
4-16-2014,408.281006,414.365997,405.264008,406.846985,404.926849,357138
4-17-2014,409.617004,425.695007,409.617004,424.112,422.110352,761413
4-21-2014,420.501007,429.899994,419.907013,427.377014,425.359985,348159
4-22-2014,426.437012,429.998993,421.934998,424.507996,422.504486,362832
4-23-2014,426.833008,428.812012,418.027008,420.946014,418.95932,258933
4-24-2014,420.946014,420.946014,420.946014,420.946014,418.95932,0
4-25-2014,417.779999,425.941986,417.779999,419.312988,417.334015,239438
4-28-2014,419.312988,419.363007,410.704987,412.091003,410.146088,239507
4-29-2014,412.63501,414.563995,403.779999,404.817993,402.90741,222875
4-30-2014,408.380005,413.575012,400.514008,410.062012,408.126678,326578
5-2-2014,411.794006,415.503998,406.895996,410.309998,408.373505,243540
5-5-2014,405.658997,411.348999,404.670013,409.864014,407.929626,241321
5-6-2014,410.606995,417.186005,410.112,413.872009,411.918701,216977
5-7-2014,414.563995,416.988007,411.002014,412.091003,410.146088,180095
5-8-2014,413.130005,419.510986,413.130005,417.681,415.709717,163623
5-9-2014,419.759003,424.458008,414.959991,422.973999,420.977722,316367
5-12-2014,421.984985,441.278015,421.984985,440.289001,438.211029,917460
5-13-2014,443.256989,450.72699,433.957001,436.132996,434.074646,494671
5-14-2014,435.34201,441.079987,429.553986,437.716003,435.650177,272071
5-15-2014,440.289001,443.998993,432.472992,434.648987,432.597595,361248
5-16-2014,435.34201,459.286011,435.34201,445.037994,442.937592,1088458
5-19-2014,449.837006,452.953003,438.210999,439.645996,437.571045,421874
5-20-2014,440.388,446.96701,432.027008,435.093994,433.040527,498001
5-21-2014,435.837006,439.942993,429.454987,432.472992,430.431885,355827
5-22-2014,431.384003,436.330994,423.963989,425.842987,423.833191,440853
5-23-2014,424.26001,435.243011,420.648987,426.833008,424.818542,536612
5-26-2014,432.373993,448.600006,431.384003,438.606995,436.536957,875466
5-27-2014,439.299011,446.126007,428.911011,431.82901,429.790955,323664
5-28-2014,431.878998,431.878998,419.016998,424.309998,422.307404,415312
5-29-2014,420.501007,428.070007,417.285004,419.312988,417.334015,336446
5-30-2014,409.320007,417.433014,402.740997,411.052002,409.112,592828
6-2-2014,413.575012,418.027008,406.401001,416.641998,414.675629,293687
6-3-2014,412.584991,419.363007,411.743988,415.998993,414.035645,432121
6-4-2014,420.252991,424.557007,414.662994,417.235992,415.266815,417926
6-5-2014,417.235992,431.384003,412.584991,430.196991,428.166626,816139
6-6-2014,431.384003,435.34201,424.161011,433.907013,431.859131,662470
6-9-2014,434.946014,448.20401,434.549988,443.653015,441.559143,631519
6-10-2014,447.660004,450.084015,437.716003,447.511993,445.399902,488668
6-11-2014,449.194,449.194,433.264008,440.882996,438.802216,501967
6-12-2014,441.178986,446.522003,437.567993,444.890015,442.790314,324524
6-13-2014,445.235992,445.779999,430.592987,433.165009,431.120636,302352
6-16-2014,431.384003,433.363007,424.458008,426.338013,424.325897,265973
6-17-2014,427.427002,437.86499,422.627991,435.984985,433.927307,352528
6-18-2014,439.200989,440.190002,425.941986,429.256989,427.231079,301594
6-19-2014,432.720001,438.903992,430.394989,433.808014,431.76062,1541383
6-20-2014,437.321014,437.519012,428.911011,432.225006,430.185089,280024
6-23-2014,432.076996,437.765991,427.178986,430.938995,428.905151,237003
6-24-2014,429.800995,440.783997,429.800995,437.468994,435.404327,349107
6-25-2014,437.023987,443.851013,434.402008,438.705994,436.635498,325299
6-26-2014,440.684998,443.950012,431.631989,433.313995,431.268921,263513
6-27-2014,433.06601,435.786987,425.447998,427.674011,425.655579,259423
6-30-2014,429.404999,431.334991,424.557007,426.585999,424.572693,188377
7-1-2014,427.427002,448.20401,427.427002,446.175995,444.070221,615373
7-2-2014,445.384003,453.447998,440.289001,450.183014,448.05835,655571
7-3-2014,451.171997,466.804993,451.171997,463.837006,461.647888,354902
7-4-2014,464.381012,469.179993,461.264008,463.490997,461.303528,334464
7-7-2014,467.992004,474.868988,467.200989,473.682007,471.446442,403085
7-8-2014,474.917999,478.925995,460.571991,463.44101,461.253754,464587
7-9-2014,464.431,464.924988,448.20401,452.062988,451.879547,288010
7-10-2014,455.377014,469.77301,445.43399,448.056,447.874176,448867
7-11-2014,449.194,456.415985,439.299011,440.783997,440.605133,294336
7-14-2014,440.289001,454.833008,437.815002,451.420013,451.236847,268209
7-15-2014,453.052002,460.076996,451.765991,458.14801,457.962097,505645
7-16-2014,460.325012,466.657013,457.109009,465.371002,465.182159,336787
7-17-2014,461.858002,471.901001,460.127014,469.872009,469.681335,400709
7-18-2014,467.002991,472.394989,461.313995,470.169006,469.97821,387490
7-21-2014,471.950012,473.43399,465.023987,469.328003,469.137543,310596
7-22-2014,469.971008,482.289001,467.398987,480.260986,480.066101,354654
7-23-2014,480.855011,482.882996,471.454987,478.678009,478.483765,364079
7-24-2014,478.876007,481.942993,472.196991,480.459015,480.264038,206906
7-25-2014,481.546997,481.546997,451.369995,457.01001,456.824554,531096
7-28-2014,454.536011,465.023987,446.324005,448.352997,448.171051,345486
7-30-2014,453.151001,453.151001,437.567993,446.571991,446.390778,321734
7-31-2014,448.006012,449.885986,440.338013,442.169006,441.989594,261244
8-1-2014,440.289001,450.233002,432.917999,434.846985,434.670532,1721052
8-4-2014,436.330994,443.256989,436.330994,442.070007,441.890625,207830
8-5-2014,445.631989,453.200989,439.843994,451.81601,451.63266,269583
8-6-2014,449.984985,449.984985,440.734009,442.614014,442.434418,274607
8-7-2014,445.235992,445.235992,435.44101,437.468994,437.291473,259191
8-8-2014,433.363007,433.462006,425.941986,428.415985,428.242126,305979
8-11-2014,435.738007,444.345001,432.917999,442.664001,442.484375,526938
8-12-2014,476.105988,478.876007,463.688995,468.882996,468.692719,1456307
8-13-2014,470.070007,474.622009,461.561005,467.645996,467.456238,550866
8-14-2014,468.23999,480.558014,468.23999,479.470001,479.275452,598916
8-18-2014,483.080994,500.346008,483.080994,498.565002,498.362701,824261
8-19-2014,502.52301,514.98999,500.098999,513.257996,513.049744,878940
8-20-2014,513.505005,516.325012,503.859009,506.233002,506.027588,497098
8-21-2014,509.746002,512.61499,501.039001,507.173004,506.967194,359194
8-22-2014,508.558014,515.187988,505.095001,506.084991,505.879639,294666
8-25-2014,510.437988,512.416992,499.950989,502.919006,502.714935,259450
8-26-2014,494.657013,509.993011,491.936005,507.470001,507.264069,464359
8-27-2014,512.416992,518.89801,511.230011,516.078003,515.868591,485437
8-28-2014,517.463013,525.377991,517.463013,518.848022,518.637451,401214
9-1-2014,520.43103,523.844971,511.626007,514.346008,514.137268,381298
9-2-2014,512.515991,514.98999,506.579987,510.933014,510.725677,260933
9-3-2014,520.43103,524.883972,515.830994,517.117004,516.907166,464288
9-4-2014,517.117004,517.117004,503.610992,507.42099,507.215088,336826
9-5-2014,507.569,511.032013,497.773987,500.989014,500.785706,601016
9-8-2014,504.601013,506.579987,497.674988,505.095001,504.890045,600751
9-9-2014,506.579987,512.664001,502.52301,511.773987,511.566315,448919
9-10-2014,509.449005,514.841003,507.074005,510.834015,510.62674,328918
9-11-2014,512.61499,514.445007,505.490997,508.657013,508.450592,345076
9-12-2014,509.053009,513.703003,508.558014,511.032013,510.824646,250209
9-15-2014,508.558014,510.042999,504.847992,506.826996,506.621338,158156
9-16-2014,504.601013,504.601013,489.76001,494.311005,494.110413,931143
9-17-2014,496.684998,503.610992,485.851013,501.484009,501.280518,312840
9-18-2014,502.622009,521.916016,495.647003,520.036011,519.825012,518592
9-19-2014,520.43103,523.349976,510.785004,513.505005,513.296631,330110
9-22-2014,508.558014,536.262024,508.558014,533.690002,533.47345,628788
9-23-2014,538.241028,538.736023,510.834015,512.317993,512.110107,780336
9-24-2014,513.505005,513.505005,500.890015,507.519989,507.314056,379791
9-25-2014,509.548004,509.548004,494.904999,498.218994,498.016815,209370
9-26-2014,495.696014,507.569,487.53299,506.035004,505.829651,451258
9-29-2014,505.391998,509.944,502.622009,505.342987,505.137939,235479
9-30-2014,506.084991,508.95401,495.942993,497.428009,497.226166,284742
10-1-2014,497.32901,502.325012,494.014008,497.428009,497.226166,204550
10-7-2014,495.942993,511.32901,495.696014,499.554993,499.352264,394659
